customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
603,61.0,Male,North,Primary,Salaried,1019168.7003618318,361368.837038893,Education,594.8290083366396,2,75,0.23718443693930077,2019-02-17,1
604,34.0,Female,South,Primary,Salaried,918888.4783498393,154361.86868860543,Home,558.1937147710837,4,48,0.756907285579598,2016-04-14,1
605,55.0,Male,West,Primary,Self-Employed,735789.3975524466,282502.46784464293,Other,670.9109363278706,2,78,0.4919386653628939,2018-03-17,0
606,24.0,Female,North,Primary,Self-Employed,437519.53021251597,204497.48987842986,Car,836.888583334164,0,44,0.3603816297379793,2018-11-30,0
607,63.0,Female,North,Post-Graduate,Self-Employed,590194.1318323927,217170.06223965614,Home,756.8953962737261,2,28,0.36225319433160574,2018-06-07,0
608,30.0,Female,West,Post-Graduate,Salaried,567927.9837910339,364936.44625607645,Car,546.2148715636828,1,75,0.8309799588604632,2016-11-16,0
609,57.0,Male,West,Graduate,Salaried,666170.2609231155,93970.94202761533,Other,,3,22,0.7837416203227259,2022-07-10,1
610,59.0,Female,East,Graduate,Self-Employed,890200.2876262672,541779.26114154,Home,,4,45,0.5874716197500283,2022-04-30,0
611,26.0,Female,West,Secondary,Salaried,775883.4082274806,50000.0,Business,850.0,5,67,0.6312775602910048,2020-02-09,0
612,44.0,Female,South,Graduate,Salaried,1153574.353809145,320699.69502354285,Education,624.8836681624906,0,62,0.5320278993852037,2022-07-27,1
613,19.0,Male,South,Graduate,Self-Employed,875299.2900039076,305531.7834912611,Home,625.5291805037444,5,46,0.4741665800151662,2020-04-17,0
614,22.0,Male,East,Primary,Self-Employed,1987879.2840078932,675294.249930593,Other,822.1943509504144,3,55,0.840833816852832,2020-12-01,0
615,46.0,Male,North,Primary,Salaried,737413.1591717832,234928.64191424422,Home,715.5925764209901,2,51,0.28792889246421144,2020-02-28,0
616,54.0,Male,North,Graduate,Salaried,893308.1718557206,241391.39454976865,Car,784.2400021838993,5,20,0.49291275280135954,2021-04-02,0
617,55.0,Female,West,Secondary,Self-Employed,377683.95009728975,311582.5127991425,Home,641.8320367859228,1,76,0.44119333559151275,2021-02-08,0
618,36.0,Male,South,Primary,Salaried,592834.8842587074,215339.57838134796,Business,691.8691321816758,2,72,0.5487055041758038,2019-11-06,1
619,25.0,Other,North,Graduate,Self-Employed,,458977.1886902359,Home,805.2505489750596,3,73,0.5203423121816225,2020-02-13,0
620,62.0,Male,East,Graduate,Self-Employed,286428.1149269088,375902.36713474034,Education,688.412729861136,5,35,0.5632226721557569,2021-05-13,1
621,18.0,Male,East,Post-Graduate,Self-Employed,669341.9955209839,380923.6526508452,Home,789.844255802117,0,70,0.29794328405889586,2016-01-05,0
622,39.0,Female,South,Secondary,Salaried,1102311.3103168847,105076.49149443745,Car,730.9813840347624,5,67,0.5591990510592939,2021-09-12,0
623,34.0,Female,East,Post-Graduate,Salaried,231984.45109884941,238091.73633914458,Home,616.8296737264865,5,30,0.3696931697210476,2019-03-14,0
624,24.0,Female,East,Secondary,Self-Employed,,204930.10769189446,Business,698.6946230123182,4,45,0.3290319442917339,2022-07-26,0
625,42.0,Female,South,Primary,Self-Employed,728108.5870149547,99159.79364658013,Other,778.5107193820027,5,59,0.24538395315033387,2016-12-13,0
626,62.0,Female,West,Secondary,Self-Employed,624615.6403312362,304024.627591865,Home,753.5532952949508,3,74,0.7338567911292986,2020-10-31,0
627,21.0,Male,West,Graduate,Salaried,577374.389496852,169353.1363330275,Home,696.7797681263337,0,20,0.499209344599592,2016-05-04,0
628,53.0,Other,East,Graduate,Salaried,340156.72731083515,348310.57447753556,Education,548.6628488822801,3,45,0.6386505783182308,2020-12-18,0
629,23.0,Other,West,Secondary,Self-Employed,646557.3485880328,89471.26556585025,Business,556.3206814872227,1,47,0.7093153403133203,2022-08-01,0
630,48.0,Female,West,Secondary,Self-Employed,448647.2045968147,507856.09192627313,Other,573.3355528298307,2,72,0.6755216657194874,2017-05-12,0
631,36.0,Male,East,Secondary,Unemployed,162015.6590042893,115550.10121119072,Car,659.1646234586759,5,77,0.5293505033627776,2019-03-22,1
632,61.0,Female,West,Post-Graduate,Self-Employed,838918.4441027462,282895.3505800654,Home,669.8305701045242,4,28,0.4715289702662109,2016-02-22,1
633,56.0,Male,East,Secondary,Salaried,791677.1639684085,368778.89655821014,Other,,0,79,0.4631719367484646,2016-05-28,0
634,44.0,Male,North,Primary,Self-Employed,610332.1953702159,164403.9354699831,Car,781.8010234956813,4,78,0.6480341578510393,2017-05-17,0
635,27.0,Male,South,Post-Graduate,Self-Employed,645814.9376411405,377870.2965149426,Business,598.8984738223567,4,63,0.5463560484593113,2018-05-19,1
636,43.0,Male,South,Post-Graduate,Salaried,814863.6025431122,65622.46032993757,Business,590.3552766346393,4,41,0.7943925735919575,2016-08-06,0
637,36.0,Female,West,Secondary,Self-Employed,644867.9313556165,467817.6548773841,Other,707.0588603108758,5,27,0.8122913890286985,2019-07-24,1
638,56.0,Female,West,Primary,Salaried,2342410.5328567885,504244.7794897275,Car,777.9124095994582,0,77,0.31939226460456294,2022-11-04,0
639,20.0,Female,West,Post-Graduate,Salaried,540503.5598252299,160538.28880466806,Business,850.0,0,68,0.2953635560820079,2021-10-31,1
640,62.0,Male,South,Graduate,Self-Employed,862396.7477147894,205122.73413588482,Other,746.6036043602542,4,61,0.6412806482251996,2018-01-07,0
641,30.0,Male,North,Post-Graduate,Salaried,664157.1451865368,371337.8904089079,Business,826.3863774978895,2,46,0.4108580236435956,2022-09-17,1
642,45.0,Male,North,Secondary,Salaried,638810.3887211748,162331.70622243427,Business,603.0354678618751,5,58,0.2129995031355692,2016-10-16,0
643,37.0,Other,South,Primary,Salaried,345987.7822575936,137596.34658658336,Business,850.0,5,38,0.8220498685540685,2022-10-03,0
644,45.0,Male,North,Secondary,Salaried,657391.1708603418,216769.51036243927,Education,551.0812439555609,3,44,0.3588305370706658,2016-12-04,0
645,25.0,Female,South,Graduate,,433609.01650110976,73455.6830845048,Car,659.6928596889855,5,57,0.8504964561800663,2020-08-20,0
646,58.0,Female,North,Graduate,Salaried,472343.4546943012,523081.5861912723,Other,744.852201566302,4,40,0.7022041156147776,2021-02-11,1
647,56.0,Male,East,Graduate,Unemployed,436924.87433677574,165040.81131779152,Other,571.5826387443245,1,43,0.7338574429380389,2018-09-13,0
648,,Female,East,Secondary,Salaried,386753.013620155,374742.51792706054,Car,625.8359926459733,4,43,0.3410230470552123,2018-08-16,1
649,20.0,Female,South,Post-Graduate,Salaried,1024954.2806033923,281420.5125471659,Car,613.1261976568293,0,79,0.36393609793176906,2019-05-15,0
650,30.0,Female,North,Secondary,Salaried,866267.8123976807,102319.89242770479,Car,675.1823194200213,5,79,0.5648874276768461,2019-07-12,1
651,45.0,Female,West,Primary,Self-Employed,984073.5004288522,249106.7936180906,Car,813.7266285338139,5,38,0.3204698968549035,2021-06-29,0
652,42.0,Male,North,Post-Graduate,Salaried,355420.9960888872,367600.4168966122,Home,701.3460053030249,3,69,0.4138021848781226,2017-01-07,1
653,50.0,Male,East,Graduate,Self-Employed,614250.7499821784,221760.799737054,Other,662.9548844612787,1,66,0.4250237345634631,2020-02-20,1
654,55.0,Female,East,Secondary,Self-Employed,341298.4749591808,428966.9418776542,Home,469.25405062574384,5,21,0.31174095327693485,2017-06-14,0
655,23.0,Female,North,Graduate,Self-Employed,460861.0245605872,403227.3089172796,Business,737.3404163870863,3,33,0.3436279833766125,2018-07-12,1
656,61.0,Male,North,Graduate,Salaried,416374.60331668507,387837.22819874936,Business,763.2012327182543,3,72,0.7519862894057796,2016-01-23,1
657,62.0,Female,West,Primary,Self-Employed,847916.8012883123,181051.48415905045,Other,563.9984185751831,1,51,0.3170370981830879,2021-11-21,0
658,49.0,Female,West,Post-Graduate,Salaried,520754.064379648,88023.63283277696,Business,694.6422112221983,4,61,0.21992017429074576,2016-08-28,0
659,62.0,Female,North,Primary,Unemployed,813675.8667388032,157961.85919558082,Car,715.4406552265638,4,51,0.6405484598402569,2018-10-01,0
660,64.0,Male,North,Primary,Self-Employed,720824.1779177036,279436.14110000804,Home,777.1681405842955,4,47,0.8831881835747148,2021-03-11,1
661,38.0,Female,North,Primary,Salaried,1060727.7504209578,331868.0070298533,Car,642.0185233403621,2,67,0.4318496702361849,2019-03-11,0
662,33.0,Female,North,Graduate,Salaried,304111.1553720552,50000.0,Business,629.9711711132162,4,58,0.2830589922373766,2018-03-24,0
663,38.0,Male,South,Primary,Salaried,851846.6479573598,248783.01975823747,Home,663.480216122531,1,59,0.5992711277572715,2017-10-16,0
664,28.0,Male,North,Primary,Self-Employed,829288.1740801455,273713.38379847765,Car,802.7549642221907,2,61,0.8344479477669522,2018-02-21,0
665,54.0,Other,West,Post-Graduate,Salaried,405324.23239459307,208368.36155266728,Other,783.5076353738136,4,66,0.7488432458799352,2022-06-12,1
666,53.0,Male,East,Post-Graduate,Salaried,801426.667294632,443691.0758523818,Car,698.2923758262069,2,59,0.6357611078889012,2016-01-08,1
667,52.0,Female,South,Primary,Salaried,667228.9926052458,313267.0111376306,Business,781.5821221750631,1,32,0.42053954762531953,2020-09-10,0
668,36.0,Female,North,Post-Graduate,Self-Employed,554504.7480093185,446528.7862121345,Home,510.5047034518273,4,31,0.579316121293354,2017-07-28,0
669,37.0,Male,East,Post-Graduate,Self-Employed,435212.9026056001,217605.92194746516,Other,,0,27,0.2638713889129788,2018-06-30,1
670,35.0,Female,South,Primary,Self-Employed,456178.10971016285,390621.6238760387,Home,610.4987069748922,5,34,0.6752617969964689,2017-06-01,0
671,64.0,Male,East,Graduate,Self-Employed,,495259.95917912794,Other,841.361959551669,1,45,0.7075672132283555,2020-03-21,0
672,58.0,Female,North,Primary,Salaried,,446754.0173908991,Home,614.860423045342,3,31,0.8755221360369432,2017-04-27,0
673,31.0,Male,North,Post-Graduate,Salaried,756426.0003062919,86178.76098569005,Business,631.7790267813084,3,62,0.38227815112155017,2022-03-04,0
674,32.0,Female,West,Graduate,Self-Employed,441820.1236664894,211948.58836864284,Other,744.9938984104942,1,70,0.21291949333011587,2017-08-01,0
675,48.0,Male,North,Secondary,,444029.41075567226,198225.29418253055,Education,752.7163307824829,3,65,0.5819259250990054,2017-01-21,1
676,18.0,Male,North,Graduate,Salaried,816396.9618499884,323388.18026144913,Home,664.2934336986252,1,46,0.6947533530777701,2017-02-15,0
677,20.0,Other,South,Post-Graduate,Salaried,330084.75768969354,352953.03325218,Home,729.7123227538425,0,37,0.7532852331180915,2021-02-08,1
678,33.0,Male,West,Graduate,Salaried,516957.2464189457,124166.09889613955,Car,739.6303852262789,1,64,0.33561725311736745,2019-10-25,0
679,40.0,Female,South,Primary,Salaried,606805.4822144464,260175.77708754066,Other,731.4491724846428,4,55,0.38322700832591655,2019-10-08,0
680,28.0,Male,East,Secondary,Self-Employed,622274.5203680105,50000.0,Education,667.6356065953283,4,68,0.5588136476871074,2021-05-21,1
681,29.0,Female,North,Secondary,Salaried,564181.3429967688,466291.75087028346,Business,740.4168819268552,2,70,0.43142056697900133,2019-09-21,0
682,27.0,Male,East,Secondary,Salaried,679163.9562191847,173143.86389849597,Car,812.5096324013195,3,46,0.8023580406112114,2018-06-24,0
683,49.0,Other,South,Post-Graduate,,738571.1511635623,258379.59097667455,Education,601.9609216624939,5,28,0.5316321076171042,2019-08-05,0
684,33.0,Male,North,Post-Graduate,,746927.509091866,203552.54290179082,Other,632.7951971566555,3,74,0.759705050871402,2018-08-20,0
685,25.0,Male,North,Secondary,Salaried,402839.23826643464,421904.1362520122,Education,702.1804505888464,1,58,0.6064338323376477,2018-08-22,1
686,55.0,Male,South,Graduate,Self-Employed,543168.9804142406,50000.0,Home,,5,20,0.7411630991319784,2021-12-27,0
687,29.0,Male,South,Secondary,Self-Employed,838952.5723753875,247508.44865111366,Home,555.7277012618192,5,26,0.4328710905712267,2021-05-30,1
688,41.0,Female,South,Graduate,Salaried,778929.4375147745,234127.1863753453,Car,787.4498380705566,3,45,0.7819916353512177,2022-06-05,0
689,,Male,South,Graduate,Unemployed,325428.1097037872,181954.54186124756,Other,521.6969387179,5,26,0.3922006208857151,2018-11-02,0
690,25.0,Female,South,Post-Graduate,Unemployed,670295.9800704403,508933.9818453449,Other,667.8093841980532,5,71,0.5822691656023036,2017-10-25,1
691,45.0,Male,North,Graduate,Self-Employed,204354.95012503793,116900.58117163432,Education,760.7155455806936,4,26,0.34980497922171194,2018-04-04,1
692,53.0,Male,South,Secondary,Self-Employed,609386.9804120739,365769.4265853492,Car,721.3359831601658,0,27,0.5328685651383354,2021-03-02,0
693,43.0,Female,North,Post-Graduate,Salaried,979553.4033491954,303437.9183059125,Other,,1,35,0.42272264665609216,2022-09-13,0
694,25.0,Female,North,Primary,Salaried,410421.45654620277,439227.8878803274,Home,612.2048338772033,3,22,0.38669240144605,2018-09-18,0
695,45.0,Male,South,Primary,Salaried,433135.3909016836,149921.6372833742,Education,727.509425051835,4,64,0.8768895126196261,2019-02-06,0
696,45.0,Male,South,Post-Graduate,Salaried,752805.9563145719,140054.66513143614,Business,620.9284449226502,2,29,0.3120518738407114,2022-01-05,1
697,54.0,Male,West,Secondary,Unemployed,291439.6969580708,414410.4861216098,Home,721.274606905461,5,69,0.7511280862201766,2020-10-05,1
698,58.0,Female,North,Primary,Salaried,473448.9940229922,313798.19624951656,Car,,5,26,0.8889154716382504,2022-06-12,0
699,53.0,Female,South,Primary,Self-Employed,719288.2275163506,50000.0,Other,712.0826327244108,3,40,0.2139310386180545,2018-12-19,1
700,44.0,Male,South,Graduate,Self-Employed,473142.83046211937,169104.24783050944,Home,648.7744992656468,0,72,0.6893191898294665,2017-03-10,0
701,34.0,Female,South,Graduate,Self-Employed,,307957.39807720913,Business,850.0,0,56,0.377038263889401,2016-01-21,0
702,26.0,Female,West,Secondary,Unemployed,748837.1420630069,375664.63323198835,Business,728.65653070963,3,50,0.2283414770298131,2022-08-26,0
703,50.0,Female,West,Post-Graduate,Salaried,684309.2167073123,148115.40202105674,Car,677.7032860624282,3,42,0.4820227052696415,2022-04-11,1
704,37.0,Female,East,Secondary,Salaried,653363.6792590803,50000.0,Home,721.1416458449444,4,76,0.8546524671196125,2021-04-09,1
705,30.0,Male,North,Post-Graduate,Salaried,532175.5441459923,328483.477860555,Education,,3,46,0.20823556605689839,2020-01-12,0
706,45.0,Male,East,Primary,Salaried,674012.2230537911,66951.89650840362,Home,669.0956401217675,2,75,0.6115199843508472,2019-01-04,0
707,46.0,Male,South,Graduate,Salaried,575253.4639800487,50000.0,Business,850.0,4,41,0.550977535016727,2017-01-24,1
708,30.0,Male,West,Secondary,Salaried,691561.1219851569,50000.0,Car,638.6095354846153,5,58,0.8113689150597332,2019-09-16,0
709,63.0,Female,West,Secondary,Self-Employed,500613.59497640433,372097.1290296612,Car,693.7781839788468,5,76,0.258801200164438,2022-04-25,0
710,52.0,Female,East,Post-Graduate,Salaried,563486.2051240918,269292.617560745,Education,663.5116120200187,5,46,0.6770682209206552,2017-03-01,1
711,23.0,Male,West,Post-Graduate,Salaried,402008.4414895972,216151.54289316226,Car,616.8292845740176,5,73,0.6760767889032941,2020-09-21,1
712,35.0,Male,South,Secondary,Self-Employed,592998.4779987528,458353.65444441425,Car,733.6867992175845,1,68,0.6683560118035983,2018-10-26,0
713,22.0,Male,West,Post-Graduate,Salaried,437799.827274231,345598.7024534609,Car,702.9177741323367,2,23,0.8596341464545258,2016-01-06,0
714,64.0,Female,East,Secondary,Salaried,377190.70996760135,492445.00640828745,Car,772.8821847199943,4,43,0.7761612703048162,2016-07-09,0
715,42.0,Male,South,Secondary,Self-Employed,651732.2295710776,50000.0,Car,764.8462336264004,4,42,0.22938090837045422,2016-05-27,0
716,19.0,Female,East,Secondary,Self-Employed,642547.9551715321,244817.40640690547,Business,772.0566175233597,5,67,0.5297579954931593,2017-02-08,1
717,27.0,Male,West,Primary,Self-Employed,756574.7469897144,50000.0,Home,626.5437301719205,0,38,0.4785671393409334,2016-09-14,0
718,47.0,Male,East,Post-Graduate,Salaried,513774.8860849802,215592.6502216799,Other,751.2768639362477,4,61,0.41710305476356146,2021-11-07,1
719,62.0,Other,East,Graduate,Self-Employed,681610.5693673511,212707.6219349984,Car,753.2217205032075,2,22,0.5159357076078681,2018-04-03,0
720,22.0,Other,North,Graduate,Self-Employed,710159.5144547326,343992.04558946064,Other,618.3149601434516,3,46,0.4689359294481842,2016-01-10,0
721,50.0,Male,West,Post-Graduate,Salaried,2066864.2846989566,513669.1643425695,Other,674.5107006218209,2,22,0.5026337299150657,2019-01-15,0
722,18.0,Female,West,Secondary,Self-Employed,1304607.790318715,687022.1414839746,Business,583.5110322816826,5,47,0.8854833059260496,2018-04-17,1
723,35.0,Female,East,Graduate,Self-Employed,629872.6964542378,355516.01997083414,Car,753.5698105904228,5,36,0.2620430823247065,2018-09-14,0
724,49.0,Female,North,Graduate,Salaried,672828.0592109322,573239.3016074713,Other,753.2017975555179,1,50,0.8455616088871107,2017-09-16,0
725,64.0,Male,West,Post-Graduate,Salaried,601435.6933815884,202705.50170708133,Car,814.4290239294685,4,29,0.5361656994297187,2016-01-30,0
726,28.0,Female,South,Graduate,Unemployed,182704.4683257831,108846.59490004313,Education,681.6961193748524,4,68,0.6366195718496788,2021-12-15,0
727,38.0,Female,East,Secondary,Self-Employed,632097.924794696,286912.5422974613,Education,736.1175669251037,4,41,0.7811280766323856,2022-10-04,0
728,43.0,Female,West,Post-Graduate,Salaried,1042506.2078794484,129657.99592906848,Education,779.0188080820246,5,49,0.4523241204044789,2018-12-14,0
729,42.0,Male,South,Secondary,Self-Employed,527992.1462486035,472294.11526548036,Other,639.6886777156246,4,68,0.5012953356615768,2022-06-10,0
730,39.0,Male,West,Graduate,Salaried,454384.58042893576,207517.2941582151,Education,627.522788694584,0,40,0.48666293619509976,2017-06-29,0
731,44.0,Male,South,Graduate,Salaried,674669.7119422796,165163.54481890146,Business,642.1691839139069,0,55,0.4623117157750319,2019-02-02,0
732,30.0,Female,East,Secondary,Salaried,662475.6420933143,179302.64182733232,Business,672.0563625435823,3,72,0.8478705251528265,2019-04-10,0
733,50.0,Male,West,Primary,,838547.0330832829,357762.6135207461,Other,630.3556515483077,4,42,0.7802509238351085,2020-03-02,0
734,51.0,Female,West,Graduate,Unemployed,348426.3688182224,226337.9525152772,Car,645.6137832031021,1,57,0.27629999290408325,2021-08-31,0
735,58.0,Other,North,Primary,Salaried,746276.0505149985,153749.97698044265,Home,770.4732135226596,3,31,0.27568634673396725,2022-09-04,0
736,52.0,Male,East,Graduate,Salaried,718084.4122502927,499802.78764352965,Car,692.2922694804566,5,44,0.4995086603970938,2017-09-08,1
737,18.0,Female,South,Primary,Salaried,571570.6926118907,121574.52390073749,Car,724.5358698927548,4,73,0.26906016371296637,2016-05-28,0
738,38.0,Male,West,Primary,Unemployed,667737.463584338,255334.91110494902,Car,655.942656950514,0,76,0.6333651666897837,2020-12-16,0
739,23.0,Female,West,Primary,Unemployed,805891.4963196714,347845.92274153454,Car,,1,39,0.30058412508321375,2022-06-04,0
740,,Male,South,Secondary,Self-Employed,774463.07600569,50000.0,Home,722.8444711632318,3,68,0.5656612847767608,2016-06-20,1
741,34.0,Female,East,Primary,Self-Employed,371396.13758525427,322039.07521088875,Education,710.0849862402724,1,68,0.20505396290260244,2016-02-16,1
742,22.0,Female,North,Primary,Self-Employed,764031.6373510968,91733.8486779326,Car,762.2389342646455,4,61,0.4216174438888527,2017-09-17,0
743,48.0,Female,North,Primary,Salaried,587062.2789934963,373417.4171251004,Business,804.1274398403194,2,26,0.6740335065708587,2020-12-15,0
744,22.0,Female,West,Graduate,Salaried,614574.8196031031,105602.34821215356,Other,644.6870236578876,1,48,0.538827258159494,2022-03-04,0
745,55.0,Female,South,Primary,Salaried,614639.3982003389,353915.3547773291,Other,768.8947630211024,1,67,0.8847886401992917,2017-03-28,1
746,20.0,Female,West,Graduate,Self-Employed,569951.402240348,415874.9599442069,Business,613.615506584547,5,48,0.8118726572463475,2019-11-19,1
747,40.0,Female,South,Primary,Self-Employed,838341.4994214129,379215.47884492076,Car,850.0,0,32,0.4513495453302058,2018-01-23,0
748,54.0,Female,North,Primary,Salaried,583256.4080301576,287697.4972357154,Home,637.0956757489337,4,22,0.23184057903059224,2018-10-05,1
749,54.0,Male,East,Secondary,Unemployed,376090.77432336623,215304.85856054508,Education,755.2504455805407,1,21,0.7919384100805131,2019-02-07,1
750,27.0,Female,South,Graduate,Salaried,521294.02880605427,163537.06354977342,Other,613.0207729004268,4,35,0.83786401722027,2019-05-10,0
751,27.0,Female,North,Primary,Salaried,635738.9433620952,470655.2036225656,Education,687.8327291082561,0,49,0.7744391753933257,2016-06-16,0
752,36.0,Female,West,Graduate,Self-Employed,845842.95685941,145075.71697485354,Home,823.6586513722813,5,57,0.2895649586438354,2016-03-26,0
753,34.0,Male,South,Graduate,Self-Employed,720618.9369897667,94440.08896450058,Other,634.5836678411142,4,25,0.8985405940886013,2020-08-04,0
754,38.0,Female,East,Post-Graduate,Self-Employed,429892.9442505912,349805.3402549245,Education,850.0,0,64,0.38100895508694166,2021-06-05,1
755,31.0,Male,West,Secondary,Salaried,1097037.9833357784,130579.4795220257,Home,699.5779522312763,0,26,0.7069434389658591,2018-04-28,0
756,26.0,Female,West,Secondary,Salaried,652955.0621955959,107490.47538008093,Education,,3,24,0.835624413435005,2020-01-26,1
757,63.0,Male,North,Secondary,Self-Employed,855078.1475998029,50000.0,Car,732.2355658802883,5,75,0.3649809800314966,2017-03-17,1
758,18.0,Female,South,Post-Graduate,Salaried,569657.1132845542,177563.52408092236,Home,736.5632052477093,5,26,0.8357809882739462,2016-09-27,0
759,62.0,Other,West,Post-Graduate,Salaried,706671.8489410898,237592.74641552602,Education,585.9109026285516,4,53,0.41663710543640686,2020-05-19,0
760,30.0,Male,East,Secondary,Self-Employed,767893.7009036809,286463.7591491048,Car,662.1717765617564,2,51,0.8834892556688392,2016-12-09,1
761,21.0,Other,South,Post-Graduate,Salaried,843638.9423508511,392695.9366449225,Car,795.6781169986963,3,68,0.3968820142663322,2019-04-21,1
762,,Male,East,Post-Graduate,Self-Employed,,329034.68854986905,Home,672.4543038584002,5,32,0.8674050773304847,2019-06-11,1
763,57.0,Female,West,Post-Graduate,Self-Employed,774439.4000145956,221369.16706702302,Business,711.1065666174251,0,49,0.23748125562487243,2022-04-10,0
764,49.0,Female,East,Secondary,Salaried,536982.6537611783,220270.648543042,Other,576.206229730468,5,44,0.6964904081688691,2020-03-12,0
765,51.0,Female,North,Secondary,Salaried,,326523.62033727753,Home,656.9938447199405,2,40,0.5724777936859026,2016-09-23,0
766,45.0,Female,East,Secondary,Self-Employed,666521.5020648395,440885.5244392854,Car,789.8431438105172,1,79,0.5345139539859114,2020-07-11,1
767,48.0,Female,South,Post-Graduate,Self-Employed,786625.6144682139,268947.12992248003,Car,597.3896454458447,1,78,0.356446019979088,2018-06-11,0
768,25.0,Male,East,Secondary,Self-Employed,555455.8598446785,179630.37186843867,Home,757.3663229596931,5,40,0.6939170528435443,2022-02-26,1
769,56.0,Male,East,Post-Graduate,Self-Employed,813034.3931428774,101070.09983716818,Business,714.2222510867988,5,47,0.333566644012415,2016-08-26,0
770,43.0,Female,North,Primary,Self-Employed,890523.3490972358,50000.0,Other,681.1235611181457,3,67,0.5869892571893378,2018-07-03,1
771,51.0,Female,East,Post-Graduate,Unemployed,416735.8161853161,349940.45080652845,Education,677.6060366142394,5,77,0.3772717541281756,2019-12-09,0
772,20.0,Female,East,Graduate,Salaried,432615.85924074403,336696.77854593354,Home,660.717624153761,2,39,0.8689349658469492,2019-12-31,0
773,29.0,Female,West,Secondary,Salaried,571924.9882189328,336604.52876599925,Other,667.842322235443,5,53,0.220041835684957,2022-04-12,0
774,18.0,Male,West,Secondary,Salaried,661522.5336378393,230701.0830471916,Other,,4,24,0.3398097960778656,2021-02-24,0
775,61.0,Female,South,Graduate,Salaried,495086.59724658984,461040.2118837626,Car,665.4364948604181,2,37,0.3696174244712134,2022-01-08,0
776,,Male,West,Post-Graduate,Salaried,870440.5357734289,177382.22581227735,Education,844.6072257753846,3,79,0.4898474780374715,2019-11-16,0
777,,Female,West,Primary,Salaried,684813.3723036903,393290.3855810808,Home,723.9626002434569,4,58,0.36291116930903744,2022-03-08,0
778,47.0,Male,West,Graduate,,607889.4096481479,244188.56575156856,Car,653.8990456777382,4,62,0.5439443631881496,2017-01-01,0
779,34.0,Male,West,Graduate,Salaried,312818.0952262945,158747.38529809937,Car,777.8692761988491,1,76,0.8107258662809773,2020-05-12,1
780,64.0,Male,North,Post-Graduate,Salaried,336836.8367144986,338879.5460976642,Business,749.9116754461261,2,76,0.6984443949864195,2016-03-26,0
781,40.0,Male,West,Secondary,Salaried,656201.8500563613,311445.417802599,Other,567.6658847817873,4,30,0.6059733863745778,2020-10-02,0
782,32.0,Female,North,Post-Graduate,Salaried,173480.87476903276,303545.9138900389,Home,617.242291438597,3,73,0.2623022245878758,2020-07-15,1
783,54.0,Male,North,Graduate,Salaried,802527.4819288143,262191.7633084298,Home,690.766375903807,1,36,0.685794475872493,2021-08-03,0
784,38.0,Male,West,Graduate,Salaried,568369.2311255359,244316.03774247537,Home,573.3113652463842,4,67,0.3164899990176579,2022-10-29,1
785,31.0,Male,East,Secondary,Salaried,1248618.5939189466,608255.7989305658,Car,850.0,2,64,0.7504571701731886,2017-09-11,0
786,19.0,Male,North,Secondary,Self-Employed,1061583.2501232221,427638.49677942594,Business,765.7785745631473,1,41,0.37503973095710724,2022-06-09,0
787,28.0,Male,East,Secondary,Self-Employed,563710.1861504966,358424.0342478268,Education,698.9333722370831,2,56,0.4919341098246306,2016-05-11,0
788,56.0,Male,East,Post-Graduate,Self-Employed,578732.599493737,266769.87373050826,Car,,2,39,0.44532914162254955,2018-06-22,0
789,55.0,Female,West,Secondary,Self-Employed,799116.302800406,401073.5800895004,Education,652.0269076512801,2,67,0.8011697402723996,2018-09-14,0
790,,Female,South,Graduate,Salaried,940634.5219836076,327699.21645871777,Business,542.8774273623272,1,79,0.2885811210993857,2019-05-06,0
791,55.0,Female,West,Graduate,Self-Employed,272394.18851279665,253930.71291610535,Other,561.3701078683496,4,73,0.595951417669352,2021-09-25,0
792,51.0,Male,South,Primary,Self-Employed,242724.90692906268,204465.35121011274,Home,850.0,5,73,0.29944312661014355,2020-10-29,0
793,35.0,Male,South,Post-Graduate,Salaried,475593.0388891237,237862.39935059677,Education,825.8879711386068,0,67,0.6933570852925306,2019-05-11,0
794,47.0,Female,West,Primary,Self-Employed,716547.5166347729,50000.0,Car,653.9377796060768,4,67,0.8335546894561368,2019-07-08,0
795,32.0,Female,West,Graduate,Salaried,699374.7181015194,281590.1258946463,Education,772.6399324945966,1,65,0.5042253577070774,2017-11-20,0
796,44.0,Male,South,Primary,Self-Employed,813954.29099677,176728.58798344605,Other,740.5136619997625,0,25,0.5416645821854831,2018-11-13,0
797,51.0,Male,West,Graduate,Unemployed,360060.49432693835,488900.4997424326,Home,749.9430365319074,0,53,0.8491959855379336,2017-11-17,0
798,55.0,Male,South,Primary,Salaried,136771.22740622464,252901.61062176313,Education,585.9857788399436,0,33,0.56469397205455,2018-02-24,0
799,50.0,Male,East,Secondary,Self-Employed,771602.839060429,71655.4870697557,Other,555.3457661975872,5,67,0.5413189066346926,2016-12-05,0
800,41.0,Male,West,Primary,Self-Employed,434360.7454069531,242517.97688078234,Car,794.6075487255912,3,42,0.6048303718930129,2017-02-15,0
801,32.0,Female,East,Secondary,Unemployed,196302.42712227243,93081.83724062436,Business,541.6561357570536,1,39,0.6824608154540663,2021-06-19,0
